2019-05-30 17:37:28.177125: I tensorflow/core/platform/cpu_feature_guard.cc:141] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX2 FMA
2019-05-30 17:37:28.204130: I tensorflow/core/platform/profile_utils/cpu_utils.cc:94] CPU Frequency: 3000000000 Hz
2019-05-30 17:37:28.204333: I tensorflow/compiler/xla/service/service.cc:150] XLA service 0x55ec1336d430 executing computations on platform Host. Devices:
2019-05-30 17:37:28.204348: I tensorflow/compiler/xla/service/service.cc:158]   StreamExecutor device (0): <undefined>, <undefined>
WARNING:tensorflow:From /home/ckg/cartpole_impala/impala.py:37: to_float (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.cast instead.
WARNING:tensorflow:From /home/ckg/cartpole_impala/core.py:15: dense (from tensorflow.python.layers.core) is deprecated and will be removed in a future version.
Instructions for updating:
Use keras.layers.dense instead.
WARNING:tensorflow:From /home/ckg/anaconda3/envs/tensorflow-cpu/lib/python3.6/site-packages/tensorflow/python/framework/op_def_library.py:263: colocate_with (from tensorflow.python.framework.ops) is deprecated and will be removed in a future version.
Instructions for updating:
Colocations handled automatically by placer.
WARNING:tensorflow:From /home/ckg/anaconda3/envs/tensorflow-cpu/lib/python3.6/site-packages/tensorflow/python/ops/math_ops.py:3066: to_int32 (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.cast instead.
thread_1 892 500.0 0.7155193037986756
thread_2 889 500.0 0.702467629313469
thread_3 883 500.0 0.7115695852041245
thread_0 895 500.0 0.6991609508991241
thread_1 893 500.0 0.698435773730278
thread_2 890 500.0 0.6960925141572952
thread_3 884 500.0 0.6823362412452698
thread_0 896 500.0 0.7060226827859879
thread_1 894 500.0 0.7084589405059815
thread_2 891 500.0 0.6822237296104431
thread_3 885 500.0 0.7228573191165925
thread_0 897 500.0 0.6918631690740585
thread_1 895 500.0 0.7062299493551254
thread_1 896 170.0 0.6972955591538373
thread_2 892 500.0 0.7070631514787674
thread_3 886 500.0 0.7161459646224976
thread_0 898 500.0 0.6922198609113693
thread_1 897 458.0 0.6963551554617403
thread_2 893 500.0 0.7141364129781723
thread_3 887 500.0 0.6765093542337418
thread_0 899 500.0 0.7017144711017609
thread_1 898 500.0 0.7003351913690568
thread_3 888 500.0 0.6824475169181824
thread_2 894 500.0 0.7180264617204666
thread_0 900 500.0 0.7062337266206742
thread_1 899 500.0 0.6905521711111069
thread_3 889 499.0 0.6888842730818387
thread_2 895 500.0 0.6998775285482407
thread_0 901 500.0 0.6998085442781449
thread_1 900 500.0 0.6792710789442062
thread_3 890 500.0 0.674170618057251
thread_2 896 500.0 0.6997345279455185
thread_0 902 500.0 0.6731530634164811
thread_1 901 500.0 0.690704359292984
thread_3 891 500.0 0.6963197845220566
thread_2 897 500.0 0.6868728474378586
thread_0 903 500.0 0.6924892206192017
thread_1 902 500.0 0.7199080055952072
thread_3 892 500.0 0.6739698358774185
thread_2 898 500.0 0.7218485411405563
thread_0 904 500.0 0.7146483464241028
thread_1 903 500.0 0.6874250395298004
thread_3 893 500.0 0.6866516598463058
thread_2 899 500.0 0.7003254991769791
thread_0 905 500.0 0.6916154257059097
thread_1 904 500.0 0.6893592615127564
thread_3 894 500.0 0.663513919711113
thread_2 900 500.0 0.6900435845851898
thread_0 906 500.0 0.7089151449203491
thread_3 895 244.0 0.724622551046434
thread_1 905 500.0 0.7176434360742568
thread_2 901 500.0 0.694937296628952
thread_0 907 500.0 0.7068359259366989
thread_3 896 500.0 0.6738796910047531
thread_1 906 500.0 0.7018963644504547
thread_2 902 500.0 0.7163064116239548
thread_0 908 500.0 0.7034013041257858
thread_3 897 500.0 0.699539519071579
thread_1 907 500.0 0.6707486486434937
thread_2 903 500.0 0.6915842230319977
thread_0 909 500.0 0.7155625393390656
thread_3 898 500.0 0.7268241515159607
thread_1 908 500.0 0.6991506984233856
thread_2 904 500.0 0.7298533869981766
thread_0 910 500.0 0.7201797293424607
thread_3 899 500.0 0.7170118511915207
thread_1 909 500.0 0.7149591292142868
thread_0 911 385.0 0.7317336842611238
thread_2 905 500.0 0.7170018137693405
thread_3 900 500.0 0.7162889419794083
thread_1 910 500.0 0.721443922162056
thread_0 912 500.0 0.6898004866838455
thread_2 906 500.0 0.7206440236568451
thread_3 901 500.0 0.7095938545465469
thread_1 911 500.0 0.6926665323972702
thread_0 913 500.0 0.700978307723999
thread_2 907 500.0 0.6892000323534012
thread_3 902 500.0 0.694856316447258
thread_1 912 500.0 0.705675127863884
thread_3 903 249.0 0.7004605759099785
thread_0 914 500.0 0.7059134730100631
thread_2 908 500.0 0.6990562802553177
thread_1 913 500.0 0.70056411921978
thread_3 904 500.0 0.7036695634126663
thread_0 915 500.0 0.6606096609830856
thread_2 909 500.0 0.6881002055406571
thread_1 914 500.0 0.6880774508714675
thread_3 905 500.0 0.6803038449287414
thread_0 916 482.0 0.6993356731670032
thread_2 910 500.0 0.6983020825386047
thread_1 915 500.0 0.7134797677993775
thread_3 906 500.0 0.7084169720411301
thread_0 917 500.0 0.6783352717161178
thread_2 911 500.0 0.6998083827495575
thread_1 916 500.0 0.6726251664161682
thread_3 907 500.0 0.6966863965988159
thread_0 918 500.0 0.6952840722799302
thread_2 912 500.0 0.687298702955246
thread_1 917 500.0 0.6836832567453385
thread_0 919 359.0 0.6820397682508719
thread_3 908 500.0 0.672816466331482
thread_2 913 500.0 0.711827096939087
thread_1 918 500.0 0.684943057179451
thread_0 920 500.0 0.711042848944664
thread_3 909 500.0 0.7041314224004745
thread_2 914 500.0 0.6676642355918885
thread_1 919 500.0 0.705058160662651
thread_0 921 500.0 0.7076910578012466
thread_3 910 500.0 0.7021549956798554
thread_2 915 500.0 0.6854050273895264
thread_1 920 500.0 0.6833498239517212
thread_0 922 500.0 0.6934514923095703
thread_3 911 500.0 0.6907577168941498
thread_2 916 500.0 0.7021141937971115
thread_1 921 500.0 0.6878442829847335
thread_0 923 500.0 0.691825247168541
thread_3 912 500.0 0.6959884178638458
thread_0 924 145.0 0.749812531882319
thread_2 917 500.0 0.688930861234665
thread_0 925 192.0 0.7288338414703807
thread_1 922 500.0 0.7014448937177659
thread_3 913 500.0 0.689560442686081
thread_2 918 500.0 0.6899513138532638
thread_0 926 500.0 0.6802432467937469
thread_1 923 500.0 0.6789192018508912
thread_3 914 500.0 0.7001208993196487
thread_2 919 500.0 0.701371307849884
thread_0 927 500.0 0.6660777497291565
thread_1 924 500.0 0.682669536113739
thread_3 915 500.0 0.7111185894012452
thread_2 920 500.0 0.6893817775249481
thread_0 928 500.0 0.7262175158262253
thread_1 925 500.0 0.7035494552850723
thread_3 916 500.0 0.7019141960144043
thread_2 921 500.0 0.6905806045532227
thread_0 929 500.0 0.687990240573883
thread_1 926 500.0 0.6943540399074555
thread_3 917 500.0 0.7144060689210892
thread_2 922 500.0 0.682573921918869
thread_0 930 500.0 0.6890435571670532
thread_1 927 500.0 0.7069925342798233
thread_3 918 500.0 0.697824537396431
thread_0 931 303.0 0.7265921722937732
thread_2 923 500.0 0.7034553951025009
thread_1 928 500.0 0.6764562499523162
thread_3 919 500.0 0.7209211202859879
thread_0 932 500.0 0.6903514586687088
thread_2 924 500.0 0.6780807327032089
thread_1 929 500.0 0.7268314634561539
thread_3 920 500.0 0.6818124243021011
thread_0 933 500.0 0.6917662107944489
thread_2 925 500.0 0.7058335447311401
thread_1 930 500.0 0.6926161266565323
thread_3 921 500.0 0.68779145860672
thread_0 934 500.0 0.7096993860006332
thread_2 926 500.0 0.6805553416013718
thread_1 931 500.0 0.6921212474107742
thread_3 922 480.0 0.7089638241877159
thread_0 935 500.0 0.6898725737333298
thread_2 927 500.0 0.7188601435422898
thread_1 932 500.0 0.7083610874414444
thread_3 923 500.0 0.7125049170255661
thread_0 936 500.0 0.6985912735462189
thread_2 928 500.0 0.7115524559020996
thread_1 933 254.0 0.6985322143149189
thread_3 924 500.0 0.7004209488630295
thread_0 937 500.0 0.6800781997442246
thread_2 929 500.0 0.7096686182022095
thread_1 934 500.0 0.6824840952157974
thread_2 930 16.0 0.8725257627665997
thread_3 925 500.0 0.7153897049427033
thread_0 938 500.0 0.6783401641845703
thread_2 931 500.0 0.7003625373840332
thread_1 935 500.0 0.671586037158966
thread_3 926 500.0 0.7159269632101058
thread_0 939 500.0 0.6701937180757522
thread_2 932 500.0 0.6763576472997666
thread_1 936 500.0 0.6733442472219467
thread_3 927 500.0 0.7130246324539184
thread_0 940 500.0 0.6983975976705551
thread_1 937 500.0 0.6814035233259201
thread_2 933 500.0 0.7177419828176499
thread_3 928 500.0 0.7207374594211579
thread_0 941 500.0 0.6741684449911117
thread_2 934 500.0 0.6918782751560211
thread_1 938 500.0 0.6892871462106704
thread_3 929 500.0 0.7023868156671524
thread_0 942 500.0 0.7281179106235505
thread_1 939 500.0 0.683734797000885
thread_2 935 500.0 0.6984177929162979
thread_3 930 500.0 0.699379035115242
thread_0 943 500.0 0.7277857961654663
thread_1 940 500.0 0.6970308680534363
thread_2 936 500.0 0.7202720651626587
thread_0 944 179.0 0.7408407963188001
thread_3 931 500.0 0.703308745265007
thread_1 941 500.0 0.701392385482788
thread_2 937 500.0 0.6699444633722306
thread_0 945 500.0 0.68721723985672
thread_3 932 500.0 0.6640917876958847
thread_1 942 500.0 0.7062785733938217
thread_2 938 500.0 0.7032708250284195
thread_0 946 500.0 0.6905094029903411
thread_3 933 500.0 0.6826952171325683
thread_1 943 500.0 0.6855548803806305
thread_2 939 500.0 0.7119117869138718
thread_0 947 500.0 0.6691934388875961
thread_3 934 500.0 0.6825491203069687
thread_1 944 393.0 0.7110784671082144
thread_2 940 500.0 0.7016823832988739
thread_0 948 500.0 0.6968689426183701
thread_3 935 500.0 0.7060236532688141
thread_1 945 500.0 0.6996285281181336
thread_2 941 500.0 0.6909221562147141
thread_0 949 500.0 0.6805877513885498
thread_3 936 500.0 0.6950857081413269
thread_1 946 500.0 0.6930647200345993
thread_0 950 357.0 0.6943260775226838
thread_2 942 500.0 0.6952948658466339
thread_0 951 278.0 0.7184589003487457
thread_3 937 500.0 0.7200311210155487
thread_1 947 500.0 0.7075615272521972
thread_2 943 500.0 0.698984461069107
thread_0 952 500.0 0.6955324000120163
thread_3 938 500.0 0.707323725104332
thread_1 948 500.0 0.7065514978170395
thread_2 944 500.0 0.7068268405199051
thread_2 945 12.0 0.8535239746173223
thread_3 939 389.0 0.7001083929924855
thread_0 953 500.0 0.6704859582185745
thread_1 949 500.0 0.6912915922403335
thread_2 946 500.0 0.6978934526443481
thread_3 940 500.0 0.6839452073574066
thread_0 954 500.0 0.6977163368463516
thread_1 950 500.0 0.7129926419258118
thread_2 947 500.0 0.683496759057045
thread_3 941 500.0 0.6818440569639206
thread_0 955 500.0 0.6946029458045959
thread_1 951 500.0 0.6725653296709061
thread_2 948 500.0 0.7053186696767807
thread_3 942 500.0 0.7006834987401962
thread_0 956 500.0 0.7243244298696518
thread_1 952 500.0 0.7030396499633789
thread_2 949 500.0 0.7037467173337937
thread_3 943 500.0 0.706719162940979
thread_0 957 500.0 0.6792957175970078
thread_1 953 500.0 0.6910735148191453
thread_2 950 500.0 0.7188313417434692
thread_3 944 500.0 0.7024994623661042
thread_0 958 500.0 0.6945716001987458
thread_1 954 500.0 0.6991551535129548
thread_1 955 153.0 0.7391675262669333
thread_2 951 500.0 0.7071091837882996
thread_3 945 500.0 0.6942913993597031
thread_0 959 500.0 0.720462612748146
thread_2 952 500.0 0.7094540917873382
thread_1 956 500.0 0.7239871878623962
thread_3 946 500.0 0.717377354979515
thread_0 960 500.0 0.685237158536911
thread_1 957 500.0 0.6984527885913849
thread_2 953 500.0 0.7079715235233307
thread_3 947 500.0 0.7038794728517532
thread_0 961 500.0 0.7237372300624847
thread_1 958 500.0 0.6978988890647888
thread_2 954 500.0 0.6840398645401001
thread_3 948 500.0 0.6977764004468918
thread_0 962 500.0 0.6901076020002365
thread_1 959 500.0 0.6957161022424698
thread_2 955 500.0 0.6857760167121887
thread_2 956 93.0 0.7213453874793104
thread_3 949 500.0 0.696517117857933
thread_0 963 500.0 0.6947563824653625
thread_1 960 500.0 0.6973070691823959
thread_2 957 500.0 0.6845329374074935
thread_0 964 500.0 0.6991201575994491
thread_3 950 500.0 0.699848499417305
thread_1 961 500.0 0.6882871623039246
thread_2 958 500.0 0.7073988696336746
thread_3 951 500.0 0.6980607917308808
thread_0 965 500.0 0.7089670420885086
thread_1 962 500.0 0.7295152978897095
thread_2 959 500.0 0.7133276827335358
thread_3 952 500.0 0.7138696370124817
thread_0 966 500.0 0.6888131313323974
thread_0 967 50.0 0.7096687984466553
thread_1 963 500.0 0.7055279281139374
thread_2 960 500.0 0.7383132402896881
thread_3 953 500.0 0.7201325052976608
thread_0 968 500.0 0.6975664192438126
thread_1 964 500.0 0.7007466031312942
thread_2 961 500.0 0.6740762320756912
thread_3 954 500.0 0.6971780627965927
thread_0 969 500.0 0.6993238542079926
thread_1 965 500.0 0.6936747283935547
thread_2 962 500.0 0.7028946056365967
thread_3 955 500.0 0.6944979686737061
thread_0 970 500.0 0.6706852811574936
thread_1 966 500.0 0.690260235786438
thread_2 963 500.0 0.6903327662944794
thread_3 956 500.0 0.7032910597324371
thread_0 971 500.0 0.7058714580535889
thread_0 972 124.0 0.7789304208370947
thread_1 967 500.0 0.702060935497284
thread_2 964 500.0 0.6956386131048202
thread_3 957 500.0 0.7088658546209335
thread_0 973 500.0 0.7073284084796906
thread_1 968 500.0 0.6890155311822891
thread_2 965 500.0 0.681429839849472
thread_3 958 500.0 0.7111900026798248
thread_0 974 500.0 0.7053523272275924
thread_1 969 500.0 0.7217572294473648
thread_2 966 500.0 0.6859541056156159
thread_3 959 500.0 0.7213498191833496
thread_0 975 500.0 0.705637377500534
thread_1 970 500.0 0.6925260089635848
thread_2 967 500.0 0.7253086880445481
thread_3 960 500.0 0.7127757234573364
thread_3 961 253.0 0.7003737421846201
thread_0 976 500.0 0.6842687896490097
thread_1 971 500.0 0.6917478964328766
thread_2 968 500.0 0.7293903005123138
thread_2 969 251.0 0.672324885172673
thread_0 977 500.0 0.6795374380350113
thread_3 962 500.0 0.7110985239744186
thread_1 972 500.0 0.7009432488679885
thread_2 970 500.0 0.6934351729154586
thread_3 963 500.0 0.7081229810714722
thread_0 978 500.0 0.6881826028823853
thread_1 973 500.0 0.6901563115119934
thread_2 971 500.0 0.6793507734537124
thread_0 979 500.0 0.6859905260801316
thread_3 964 500.0 0.6889672385454177
thread_1 974 500.0 0.6869684411287308
thread_2 972 500.0 0.7048007385730743
thread_0 980 500.0 0.6919036670923233
thread_3 965 500.0 0.6961306190490723
thread_1 975 500.0 0.7023194336891174
thread_2 973 500.0 0.7090871313810349
thread_0 981 500.0 0.6901455633640289
thread_3 966 500.0 0.6899511584043503
thread_1 976 500.0 0.6794127938747406
thread_2 974 500.0 0.6975659285783767
thread_0 982 500.0 0.6800751274824143
thread_3 967 500.0 0.6994069800376892
thread_1 977 500.0 0.695688457608223
thread_2 975 500.0 0.706948611855507
thread_0 983 500.0 0.6929090278148651
thread_3 968 500.0 0.681519374370575
thread_1 978 500.0 0.7177098199129105
thread_2 976 500.0 0.6726661795377731
thread_0 984 500.0 0.7181957455873489
thread_0 985 19.0 0.8455424371518587
thread_3 969 500.0 0.7121712064743042
thread_1 979 500.0 0.6874941374063492
thread_2 977 500.0 0.7044768925905228
thread_0 986 500.0 0.6881223422288895
thread_3 970 500.0 0.7160082705020905
thread_1 980 500.0 0.6823305543661118
thread_2 978 500.0 0.7025508124828339
thread_0 987 500.0 0.7171086567640305
thread_3 971 500.0 0.6979402441978455
thread_1 981 500.0 0.6630290597677231
thread_2 979 500.0 0.7141316740512847
thread_0 988 500.0 0.6969131164550781
thread_3 972 500.0 0.6860896431207657
thread_1 982 500.0 0.6646502290964127
thread_2 980 500.0 0.7153375797271728
thread_0 989 500.0 0.7138328173160553
thread_3 973 500.0 0.6960686997175217
thread_1 983 500.0 0.7418314448595047
thread_0 990 500.0 0.696681235909462
thread_3 974 443.0 0.6898294340137973
thread_2 981 500.0 0.7111769335269928
thread_1 984 500.0 0.7586465225219726
thread_3 975 500.0 0.7163658921718598
thread_0 991 500.0 0.7014779789447785
thread_2 982 500.0 0.7206520897150039
thread_1 985 500.0 0.6959440764188767
thread_3 976 500.0 0.7129597872495651
thread_0 992 500.0 0.6983994385004043
thread_2 983 500.0 0.6986947362422943
thread_0 993 17.0 0.799857332425959
thread_1 986 500.0 0.6905115157365799
thread_3 977 500.0 0.7083501121997833
thread_2 984 500.0 0.7065201685428619
thread_0 994 500.0 0.7176970565319061
thread_1 987 500.0 0.6919040340185165
thread_3 978 500.0 0.7253355034589768
thread_2 985 500.0 0.6838435688018799
thread_0 995 500.0 0.690048623919487
thread_1 988 500.0 0.6996279485225677
thread_3 979 500.0 0.7140557940006256
thread_2 986 500.0 0.695082735300064
thread_0 996 500.0 0.6806330572366714
thread_1 989 500.0 0.7085068378448486
thread_3 980 478.0 0.7108704299358144
thread_2 987 500.0 0.680016124010086
thread_0 997 500.0 0.7061481195688247
thread_1 990 500.0 0.6889479558467865
thread_3 981 500.0 0.6896757336854935
thread_2 988 500.0 0.6974170356988907
thread_0 998 500.0 0.6812588280439377
thread_1 991 500.0 0.6977200047969818
thread_3 982 500.0 0.6941487847566604
thread_2 989 500.0 0.6891870802640915
thread_0 999 500.0 0.7025400354862213
thread_1 992 500.0 0.6985898321866989
thread_3 983 500.0 0.6965004488229751
thread_2 990 500.0 0.6646230485439301
thread_0 1000 500.0 0.6789254484176636
thread_1 993 500.0 0.7049134095907211
thread_3 984 500.0 0.6903439344167709
thread_2 991 500.0 0.6969849653244019
thread_0 1001 500.0 0.6996078255176544
thread_1 994 500.0 0.6962336868047714
thread_3 985 500.0 0.7170598628520966
thread_2 992 500.0 0.691702290892601
thread_0 1002 500.0 0.704637657880783
thread_1 995 500.0 0.6569323074817658
thread_3 986 500.0 0.6827911463975906
thread_2 993 500.0 0.6943368005752564
thread_0 1003 500.0 0.7046380540132523
thread_1 996 500.0 0.6993288387060166
thread_3 987 273.0 0.7275265396296323
thread_2 994 500.0 0.6976764822006225
thread_0 1004 500.0 0.6913469578027726
thread_1 997 500.0 0.7036671164035797
thread_3 988 500.0 0.6874064251184463
thread_2 995 500.0 0.6832769827842713
thread_0 1005 500.0 0.7109369198083878
thread_1 998 500.0 0.6904383941888809
thread_3 989 500.0 0.6888214036226272
thread_2 996 500.0 0.686257491350174
thread_0 1006 500.0 0.7131779472827912
thread_1 999 500.0 0.6667235667705536
thread_3 990 500.0 0.712578150510788
thread_3 991 291.0 0.7084146223936704
thread_2 997 500.0 0.6911936886310578
thread_0 1007 500.0 0.6982262486219406
thread_1 1000 500.0 0.6941741067171097
thread_3 992 500.0 0.6924189647436142
thread_2 998 500.0 0.6902468719482422
thread_0 1008 500.0 0.6876361126899719
thread_1 1001 500.0 0.671009171962738
thread_3 993 500.0 0.6847446759939194
thread_0 1009 420.0 0.7106509769246692
thread_2 999 500.0 0.6986765202283859
thread_1 1002 500.0 0.6993461302518844
thread_3 994 500.0 0.6921254202127457
thread_2 1000 500.0 0.6800017074346543
thread_0 1010 500.0 0.6846285924911499
thread_1 1003 500.0 0.685898007273674
thread_3 995 500.0 0.6825096976757049
thread_0 1011 500.0 0.6887261813879013
thread_2 1001 500.0 0.6952571045160294
thread_1 1004 500.0 0.6745558764934539
thread_0 1012 500.0 0.6857897616624832
thread_3 996 500.0 0.7061491284370423
thread_2 1002 500.0 0.7072844290733338
thread_1 1005 500.0 0.6923395577669144
thread_0 1013 500.0 0.6827485195398331
thread_3 997 500.0 0.697415938615799
thread_2 1003 500.0 0.7219534306526184
thread_1 1006 500.0 0.706298670053482
thread_1 1007 19.0 0.818330422828072
thread_0 1014 500.0 0.7008809080123901
thread_3 998 500.0 0.6871421570777894
thread_2 1004 500.0 0.6933940991163253
thread_1 1008 500.0 0.7007938359975815
thread_0 1015 500.0 0.6974195035696029
thread_3 999 500.0 0.7171356767416001
thread_2 1005 500.0 0.6787000769376754
thread_1 1009 500.0 0.6955869754552841
thread_0 1016 500.0 0.7022741881608963
thread_3 1000 500.0 0.7002984073162078
thread_2 1006 500.0 0.7098472290039063
thread_1 1010 500.0 0.6986350843906403
thread_0 1017 500.0 0.7150315011739731
thread_2 1007 500.0 0.7166732810735702
thread_3 1001 500.0 0.684831553220749
thread_1 1011 500.0 0.7225365201234818
thread_0 1018 500.0 0.6994019219875336
thread_2 1008 500.0 0.7046441758871078
thread_3 1002 500.0 0.7158152933120727
thread_1 1012 500.0 0.6999736210107803
thread_3 1003 253.0 0.7152045668349436
thread_0 1019 500.0 0.6984120041131974
thread_2 1009 500.0 0.7337051035165787
thread_1 1013 500.0 0.697351886510849
thread_3 1004 500.0 0.6935024325847625
thread_0 1020 500.0 0.688977508187294
thread_2 1010 500.0 0.68655280148983
thread_1 1014 500.0 0.6914379112720489
thread_3 1005 500.0 0.7153164813518524
thread_0 1021 500.0 0.6972582614421845
thread_2 1011 500.0 0.667612835764885
thread_1 1015 500.0 0.6970875954627991
thread_3 1006 500.0 0.7213499597311019
thread_0 1022 500.0 0.7084810050725937
thread_2 1012 500.0 0.703495359659195
thread_1 1016 500.0 0.7005059427022934
thread_3 1007 500.0 0.7263685023784637
thread_0 1023 500.0 0.7079628010988236
thread_2 1013 500.0 0.6889488748311996
thread_1 1017 500.0 0.6873285712003708
thread_3 1008 500.0 0.7347139618396759
thread_0 1024 500.0 0.7021856113672257
thread_2 1014 500.0 0.7211632333993911
thread_1 1018 500.0 0.7069030002355575
thread_3 1009 500.0 0.7066449418067932
thread_0 1025 500.0 0.6938229012489319
thread_2 1015 500.0 0.70259852039814
thread_1 1019 500.0 0.7172672436237335
thread_3 1010 500.0 0.6981347322463989
thread_0 1026 500.0 0.7258621701002121
thread_2 1016 500.0 0.721368510723114
thread_2 1017 61.0 0.8043380106081728
thread_1 1020 500.0 0.7374435040950775
thread_3 1011 500.0 0.7094294513463975
thread_0 1027 500.0 0.691354673743248
